N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1316,디엔에이링크,"3,340",150,-4.30%,500,"46,202","3,490","3,495","3,340","3,335","3,340",156,"83,121","5,794",834,"16,394",0.92,548,153,525,151,-81,-1.84,-138,-601,N/A,-37.87,-5.56,-54.03,-35.12,1.52,366.3
1317,성우전자,"3,525",100,-2.76%,500,"66,911","3,610","3,700","3,480","3,525","3,550",239,"48,131","5,031","3,846","15,508",3.10,547,"1,138","1,217",237,-47,-4.20,-38,58,0,6.92,60.78,-3.58,-3.04,0.52,"1,217.2"
1318,루멘스,"1,135",5,+0.44%,500,"152,777","1,135","1,135","1,100","1,130","1,135",171,"113,986","40,301","24,432","48,103",4.95,546,"3,316","2,386","1,412",-137,2.49,-283,-656,N/A,65.06,-1.73,-16.41,-10.95,0.56,389.9
1319,윈텍,"2,950",25,-0.84%,100,"47,757","2,960","2,960","2,885","2,925","2,950",139,"142,500","5,820","21,034","18,499",0.42,546,112,224,20,2,-43.65,-16,47,0,-91.03,62.77,-9.35,-7.72,2.67,"1,004.5"
1320,에스폴리텍,"3,340",15,-0.45%,500,"11,489","3,355","3,355","3,325","3,335","3,340",38,"71,000","9,886","5,970","16,335",0.40,546,"1,352","1,237",614,142,0.16,77,191,50,-4.99,17.49,13.09,6.64,0.76,671.7
1321,아스타,"4,300",80,+1.90%,500,"4,829","4,220","4,300","4,100","4,300","4,305",20,"2,355",571,886,"12,665",0.08,545,13,83,19,-61,0.87,-111,-692,0,1.54,-6.21,-96.87,-64.82,13.07,-3.0
1322,휴네시온,"5,650",30,+0.53%,500,"102,405","5,810","5,820","5,570","5,640","5,650",585,"49,341","5,947","4,962","9,608",2.03,543,254,339,73,28,34.88,33,428,40,47.82,13.20,13.31,10.67,1.99,458.4
1323,성우테크론,"5,660",30,-0.53%,500,"169,503","5,690","5,710","5,600","5,660","5,670",958,"187,822","26,080","9,594","9,587",7.44,543,379,801,261,43,15.04,39,537,48,95.89,10.54,7.35,4.98,0.95,850.4
1324,오스테오닉,"3,165",70,-2.16%,500,"59,693","3,185","3,230","3,130","3,165","3,185",189,"14,959","8,438","4,716","17,139",1.09,542,126,633,390,2,13.02,-54,-370,0,-52.44,-8.55,-20.21,-9.31,1.60,272.0
1325,휴맥스홀딩스,"4,300",80,-1.83%,500,"55,489","4,310","4,540","4,300","4,300","4,360",244,"103,100","5,326",990,"12,578",4.04,541,51,"1,535",239,-204,-44.86,-219,-345,N/A,"-2,077.60",-12.46,-15.48,-13.55,0.39,"2,362.5"
1326,엘아이에스,"2,610",90,-3.33%,500,"469,893","2,650","2,690","2,580","2,610","2,615","1,231","652,887","48,947","5,464","20,686",0.48,540,"2,024","2,033","1,591",57,39.47,19,"-2,185",0,-33.30,-1.19,5.74,0.89,1.52,465.6
1327,씨유메디칼,"1,195",25,-2.05%,500,"915,560","1,220","1,230","1,175","1,190","1,195","1,099","775,491","158,279","199,961","45,145",1.51,539,283,817,358,-27,1.39,-256,-664,0,-383.58,-1.80,-55.79,-24.25,0.87,216.2
1328,네오오토,"6,820",80,-1.16%,500,"29,334","6,930","6,970","6,790","6,820","6,830",201,"70,070","8,973","3,436","7,875",2.17,537,"1,175","1,444",617,30,-0.80,35,796,50,271.89,8.57,4.37,2.48,0.61,"1,962.6"
1329,레드로버,"1,830",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"29,231",4.39,535,149,450,213,1,23.27,11,-183,0,100.24,-10.00,9.16,3.04,3.10,187.3
1330,모헨즈,"4,890",5,+0.10%,500,"29,754","4,880","4,895","4,785","4,880","4,890",144,"43,571","2,150","2,234","10,920",2.53,534,707,537,238,5,-17.43,2,15,N/A,-36.50,326.00,0.24,0.32,2.30,318.9
1331,프리엠스,"8,850",310,-3.38%,500,"249,119","9,250","9,470","8,850","8,850","8,870","2,263","455,435","23,773","3,354","6,000",2.59,531,184,530,43,-4,-0.29,1,215,50,-1.04,41.16,0.25,0.23,0.84,"1,364.8"
1332,아이엠,"6,540",30,-0.46%,500,"29,517","6,600","6,660","6,490","6,540","6,550",193,"57,736","2,722","3,981","8,103",2.11,530,"1,463",791,575,-71,-27.64,-125,"-2,011",0,4.29,-3.25,-46.43,-12.73,1.03,-13.5
1333,유신,"17,650",50,-0.28%,"5,000","5,325","17,650","17,700","17,400","17,600","17,650",93,"4,721","2,546",802,"3,000",5.54,530,"2,123","1,756",928,26,27.40,30,"2,988",500,126.93,5.91,3.69,1.82,0.60,452.1
1334,엔에이치스팩20호,"2,075",0,0.00%,100,"7,528","2,080","2,080","2,070","2,070","2,075",16,"36,261","206,508","68,938","25,500",1.44,529,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.17,N/A
1335,케이씨피드,"3,160",0,0.00%,500,"306,886","3,180","3,230","3,125","3,160","3,165",977,"271,852","55,631","9,733","16,716",10.35,528,657,"1,014",482,14,2.24,11,204,20,182.80,15.49,2.17,1.09,0.89,563.6
1336,서산,"2,635",55,+2.13%,100,"35,948","2,590","2,635","2,580","2,615","2,635",93,"46,722","9,823","8,827","20,000",1.28,527,396,"1,099",126,-84,-24.45,-126,167,N/A,-71.99,15.78,-9.69,-11.03,0.84,"3,077.2"
1337,좋은사람들,"1,055",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"49,908",4.07,527,"1,120","1,198",332,-233,-7.54,-248,-546,0,-165.40,-1.93,-30.15,-21.50,0.74,244.0
1338,네오펙트,"2,735",35,-1.26%,500,"63,830","2,770","2,780","2,720","2,730","2,735",175,"162,618","15,217","13,362","19,241",0.94,526,186,579,400,-142,51.28,-151,-515,0,-4.07,-5.31,-108.55,-28.79,6.57,105.5
1339,베셀,"4,520",80,-1.74%,500,"951,526","4,670","4,890","4,510","4,520","4,525","4,466","786,819","30,651","6,750","11,630",0.55,526,708,610,421,-15,67.16,-23,-778,0,80.09,-5.81,-5.25,-3.08,3.41,306.6
1340,네이블,"8,050",240,-2.90%,500,"27,367","8,240","8,330","8,000","8,050","8,090",223,"19,052","2,465","1,399","6,530",0.00,526,118,272,26,4,-4.24,6,313,N/A,182.43,25.72,2.38,2.17,2.14,678.5
1341,세원물산,"6,280",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"8,350",2.46,524,"1,558","3,179","1,110",140,35.14,184,"2,783",25,10.74,2.26,9.28,6.10,0.24,"4,183.2"
1342,패션플랫폼,"1,965",45,-2.24%,100,"489,495","2,005","2,010","1,940","1,960","1,965",958,"731,885","131,748","43,975","26,637",2.00,523,581,549,132,18,-26.82,11,463,0,-76.54,4.24,2.63,1.98,0.91,"1,567.0"
1343,팬스타엔터프라이즈,897,23,+2.63%,500,"1,699,642",873,905,863,896,897,"1,512","538,301","24,643","168,216","58,134",2.49,521,320,710,346,-26,-13.85,-64,-16,0,-261.03,-56.06,-16.59,-9.29,1.21,37.9
1344,포커스에이치엔에스,"2,870",30,-1.03%,100,"22,711","2,905","2,905","2,850","2,855","2,870",65,"33,025","13,695","5,165","18,059",1.37,518,0,84,9,0,N/A,0,119,0,-40.56,24.12,0.38,0.34,6.97,"1,772.8"
1345,유니온커뮤니티,"3,525",40,-1.12%,500,"21,567","3,580","3,580","3,495","3,520","3,525",76,"36,591","5,529","4,856","14,679",5.71,517,438,588,232,24,6.83,22,102,70,-32.48,34.56,6.23,3.86,1.32,439.2
1346,프럼파스트,"5,300",10,-0.19%,500,"60,869","5,330","5,400","5,260","5,290","5,300",324,"47,676","10,080","5,452","9,731",4.73,516,252,383,32,15,-14.09,15,202,50,-1.20,26.24,4.26,3.92,1.26,675.8
1347,마이더스AI,"1,655",55,-3.22%,100,"4,642,407","1,870","2,040","1,615","1,655","1,660","8,463",0,"378,899","15,899","31,084",0.09,514,82,454,70,-40,-36.74,-122,-306,0,35.06,-5.41,-58.89,-24.12,1.20,235.1
1348,판타지오,794,12,+1.53%,100,"58,721,316",841,983,782,794,795,"53,090","8,912,914","82,126","34,032","64,681",0.98,514,164,288,79,-7,-11.28,-28,-91,0,-228.31,-8.73,-11.71,-8.69,1.03,-27.6
1349,대신정보통신,"1,335",25,-1.84%,500,"1,224,817","1,370","1,395","1,320","1,335","1,340","1,645","2,079,558","222,472","103,284","38,429",4.04,513,"1,938",705,432,23,10.17,17,-2,10,11.09,-667.50,6.33,2.21,1.90,43.0
1350,글로벌에스엠,950,10,-1.04%,0,"79,288",960,962,946,949,950,75,"116,477","28,155","17,466","53,744",3.81,511,992,"1,396",440,59,-9.24,35,74,0,1.34,12.84,1.75,2.55,0.55,190.3
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1351,아이디피,"7,680",170,-2.17%,500,"29,532","7,850","7,850","7,670","7,680","7,740",228,"22,213","14,996",484,"6,637",1.13,510,187,396,24,20,-26.20,16,440,80,-51.73,17.45,5.35,4.87,1.28,"1,030.8"
1352,인포마크,"7,910",30,-0.38%,500,"13,251","8,030","8,030","7,750","7,830","7,910",104,"9,557","2,128","2,997","6,408",0.38,507,435,431,372,-85,-42.08,-109,"-1,509",0,25.91,-5.24,-125.85,-22.43,3.56,153.0
1353,코디엠,185,1,-0.54%,100,"1,514,462",186,188,185,185,186,282,"1,858,016","830,051","1,283,775","273,760",1.26,506,280,"1,250",492,-86,137.91,-165,-56,0,-71.15,-3.30,-18.00,-13.24,0.75,203.4
1354,디딤,"1,210",15,-1.22%,100,"221,152","1,240","1,240","1,185","1,205","1,210",266,"291,430","56,033","35,682","41,652",11.42,504,809,896,844,-133,-35.39,-281,-585,0,-479.66,-2.07,-147.73,-27.17,18.17,119.0
1355,알에프세미,"4,630",90,-1.91%,500,"149,748","4,700","4,700","4,545","4,625","4,630",688,"374,410","4,436","4,901","10,849",8.05,502,339,877,505,-210,-20.08,-203,"-1,797",0,"-2,572.05",-2.58,-46.59,-21.35,1.27,714.2
1356,누리플랜,"7,060",20,+0.28%,500,"75,035","7,040","7,060","6,800","7,050","7,060",521,"57,587","4,273","2,993","7,103",1.82,501,"1,394","1,266",882,63,52.65,35,95,N/A,376.90,74.32,10.07,2.90,1.51,879.8
1357,바이온,742,90,+13.80%,500,"18,923,425",663,820,646,742,747,"14,429","8,400,738","45,852","69,399","66,901",2.15,496,222,464,74,-6,13.29,-64,-82,0,94.63,-9.05,-17.45,-11.88,1.16,20.7
1358,솔고바이오,815,9,-1.09%,500,"326,882",824,824,809,814,815,266,"208,490","68,300","76,488","60,759",0.40,495,229,572,224,5,6.59,16,-3,0,108.78,-271.67,4.91,2.88,1.36,18.8
1359,슈프리마아이디,"16,200",150,-0.92%,500,"1,565","16,150","16,350","16,050","16,150","16,200",25,"6,534","2,321","4,008","3,054",0.76,495,84,434,20,-1,-30.61,7,869,0,-129.28,18.64,2.00,1.71,1.17,"2,476.8"
1360,대성미생물,"13,000",50,-0.38%,500,"9,294","13,050","13,050","12,800","12,950","13,000",120,"7,959","7,935","2,958","3,800",1.37,494,248,623,260,22,-1.33,15,-70,85,-35.15,-185.71,4.28,2.68,1.37,"1,811.0"
1361,오가닉티코스메틱,409,4,-0.97%,0,"970,935",413,415,400,408,409,396,"1,430,520","299,584","99,241","120,337",27.37,492,"3,022","3,473",383,138,0.87,79,-38,0,-69.84,-10.76,2.69,2.43,0.11,284.0
1362,한창산업,"9,460",510,+5.70%,500,"3,460,987","8,950","11,200","8,930","9,450","9,460","35,084","25,535","3,667","8,074","5,200",11.87,492,563,604,76,9,-13.89,12,511,120,-5.65,18.51,2.23,1.94,0.88,"1,934.2"
1363,기산텔레콤,"3,370",80,-2.32%,500,"470,387","3,450","3,540","3,315","3,365","3,370","1,614","378,191","42,928","4,599","14,577",0.61,491,688,708,357,4,2.62,3,-103,N/A,-89.41,-32.72,0.15,0.49,1.61,404.1
1364,캐스텍코리아,"2,950",0,0.00%,500,"45,238","2,950","2,975","2,900","2,950","2,960",133,"48,831","4,963","9,443","16,569",13.63,489,"1,376","2,513","1,499",-92,-21.14,-183,-875,N/A,"-15,772.34",-3.37,-16.44,-6.74,0.46,"1,183.2"
1365,YW,"4,290",5,-0.12%,500,"8,967","4,295","4,310","4,275","4,290","4,295",38,"17,746","6,241","6,891","11,355",1.13,487,167,"1,146",420,36,-13.36,33,253,100,31.72,16.96,4.55,2.88,0.50,"1,354.6"
1366,형지I&C,"1,240",35,+2.90%,500,"1,124,154","1,205","1,280","1,205","1,235","1,240","1,404","1,048,020","23,119","136,299","39,014",0.85,484,671,496,339,-53,-34.23,-68,-95,0,"-1,282.57",-13.05,-35.22,-11.93,3.56,-27.3
1367,부스타,"5,680",10,-0.18%,500,"21,255","5,700","5,720","5,610","5,680","5,690",120,"18,268","3,613","3,855","8,405",4.93,477,"1,006",935,165,59,4.20,55,393,120,80.35,14.45,7.24,5.82,0.59,"1,771.6"
1368,리노스,"1,095",5,+0.46%,500,"122,218","1,080","1,095","1,065","1,090","1,095",132,"128,582","53,272","79,815","43,576",3.19,477,858,869,174,-62,5.61,-57,-53,23,"-1,829.31",-20.66,-7.96,-5.78,0.70,241.6
1369,와이오엠,"2,895",110,+3.95%,500,"732,613","2,815","2,995","2,765","2,895","2,900","2,117","2,155,372","11,550","7,380","16,410",9.94,475,318,283,105,13,-9.09,24,-14,0,37.19,-206.79,15.03,7.19,2.55,135.5
1370,애드바이오텍,"5,180",180,+3.60%,500,"186,278","5,090","5,270","5,010","5,150","5,180",961,"108,240","7,836","16,443","9,140",2.66,473,98,188,95,-10,N/A,-73,N/A,0,N/A,N/A,N/A,N/A,N/A,550.5
1371,토탈소프트,"5,530",260,-4.49%,500,"193,360","5,790","5,870","5,530","5,530","5,540","1,089","570,837","23,771","7,922","8,558",1.73,473,121,241,107,26,2.76,22,297,N/A,5.06,18.62,18.03,9.78,2.95,214.3
1372,골드앤에스,"1,305",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"36,224",0.03,473,41,231,72,-38,-49.89,-23,86,N/A,46.96,15.17,-27.37,-10.32,3.13,-12.3
1373,신라에스지,"11,800",250,+2.16%,500,"786,941","11,550","12,700","11,350","11,750","11,800","9,529","212,852","9,551","15,053","4,000",1.08,472,627,408,264,3,-29.82,-14,381,N/A,-84.36,30.97,-9.05,-3.08,3.01,621.5
1374,나노,"1,740",20,+1.16%,500,"124,779","1,715","1,745","1,695","1,740","1,745",215,"142,251","34,559","76,843","27,068",3.84,471,474,"1,096",580,-17,-10.75,-104,-445,0,-196.58,-3.91,-16.28,-9.25,1.30,232.5
1375,엠브레인,"5,230",180,+3.56%,500,"200,775","5,050","5,260","4,960","5,230","5,240","1,027","199,519","21,597","14,464","8,968",0.54,469,438,375,118,62,6.42,49,320,140,35.26,16.34,20.22,13.62,3.32,470.3
1376,서울전자통신,670,2,+0.30%,500,"31,961",668,674,660,669,670,21,"64,110","19,417","14,831","69,589",1.30,466,598,"1,607",502,-13,-8.79,-34,-21,N/A,31.04,-31.90,-3.31,-2.26,0.51,13.4
1377,리더스코스메틱,"2,435",20,-0.81%,500,"85,993","2,435","2,510","2,405","2,435","2,445",210,"130,136","10,388","15,480","19,101",1.81,465,937,"1,466",781,-117,-2.00,171,"1,430",0,58.01,1.70,46.92,12.21,0.76,302.6
1378,코디,"1,640",20,+1.23%,500,"127,390","1,620","1,660","1,595","1,625","1,640",207,"172,519","11,042","36,730","28,291",1.82,464,588,722,360,19,19.24,-30,-159,0,"4,212.99",-10.31,-9.18,-4.12,1.07,206.6
1379,CS,"2,380",30,-1.24%,500,"559,115","2,435","2,595","2,335","2,380","2,385","1,368","841,357","27,268","25,487","19,411",2.22,462,430,283,63,4,33.59,2,-32,0,139.72,-74.38,0.82,0.64,1.94,164.2
1380,지란지교시큐리티,"5,560",30,-0.54%,500,"39,187","5,570","5,620","5,290","5,530","5,560",214,"27,580","1,337","1,648","8,307",1.77,462,624,"1,042",291,-24,1.38,-30,19,N/A,-167.43,292.63,-3.04,-2.96,1.14,887.0
1381,삼일,"2,835",5,+0.18%,"1,000","1,040,261","2,890","3,010","2,810","2,835","2,840","3,033","673,905","39,641","28,920","16,214",6.98,460,834,"1,113",511,-14,-13.21,-31,100,30,-158.00,28.35,-5.03,-2.99,0.70,284.5
1382,자이글,"3,375",20,+0.60%,500,"14,738","3,340","3,410","3,340","3,370","3,375",50,"33,911","8,194","4,791","13,531",0.75,457,180,626,106,13,-39.26,9,25,N/A,108.10,135.00,1.67,1.38,0.91,713.0
1383,피앤씨테크,"6,970",20,+0.29%,500,"32,875","6,950","7,010","6,910","6,970","6,980",229,"34,956","8,316","2,639","6,497",3.76,453,196,696,75,11,-8.22,22,437,N/A,-52.01,15.95,3.58,3.16,0.70,"1,837.0"
1384,나노캠텍,"1,610",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"28,080",4.30,452,433,720,133,9,-8.75,-35,-509,N/A,-88.88,-3.16,-6.10,-4.85,0.90,368.0
1385,아래스,990,0,0.00%,100,0,0,0,0,0,0,0,0,0,0,"45,662",0.35,452,69,139,80,2,"5,564.78",2,-42,0,119.36,-23.57,4.90,2.65,6.73,33.6
1386,디와이디,"2,425",65,-2.61%,500,"57,327","2,470","2,490","2,415","2,425","2,430",139,"51,158","10,666","31,660","18,556",0.03,450,304,206,35,-85,-36.84,-107,"-2,539",0,-385.01,-0.96,-44.66,-29.28,5.80,329.0
1387,빛샘전자,"7,210",10,-0.14%,500,"25,770","7,220","7,300","7,140","7,210","7,270",186,"23,908","5,176","3,406","6,231",4.48,449,475,795,172,11,2.20,11,491,50,-41.85,14.68,1.91,1.45,0.69,"1,662.3"
1388,일지테크,"3,300",30,+0.92%,500,"40,262","3,255","3,325","3,255","3,295","3,300",133,"28,618","3,319","6,367","13,514",2.56,446,"1,917","3,559","2,488",-92,0.28,-126,-385,N/A,37.23,-8.57,-11.16,-3.58,0.41,"1,536.0"
1389,제이엠아이,"1,365",5,+0.37%,"1,000","325,271","1,360","1,375","1,335","1,365","1,370",438,"556,658","234,486","53,178","32,579",1.91,445,564,784,418,-17,-19.52,-74,-84,N/A,65.19,-16.25,-20.63,-9.20,1.14,-12.8
1390,피에스엠씨,"1,095",35,-3.10%,500,"153,684","1,115","1,120","1,095","1,095","1,100",170,"133,444","86,160","10,640","40,574",3.57,444,383,316,186,-27,0.77,-58,-71,N/A,-262.42,-15.42,-35.84,-17.54,2.66,-25.0
1391,동일기연,"12,650",350,-2.69%,500,"11,880","13,000","13,200","12,600","12,650","12,700",152,"11,560","4,690","2,206","3,503",3.18,443,253,577,53,2,-12.78,1,"2,023",56,-79.23,6.25,1.53,0.15,0.71,"1,025.3"
1392,커머스마이너,"3,320",0,0.00%,100,0,0,0,0,0,0,0,0,0,0,"13,334",0.00,443,102,318,65,-47,12.41,-98,-831,0,"-6,544.41",-4.00,-34.73,-26.98,2.32,"3,058.6"
1393,장원테크,"2,295",10,-0.43%,500,"72,386","2,360","2,360","2,275","2,295","2,300",166,"82,021","26,789","7,609","19,129",3.07,439,478,"1,362",566,-195,-49.62,-660,-361,0,-398.92,-6.36,-88.16,-43.56,0.43,"1,019.9"
1394,엔시트론,"1,300",100,+8.33%,500,"2,160,953","1,200","1,340","1,200","1,280","1,300","2,800","1,017,582","93,926","165,460","33,740",1.14,439,108,288,114,-29,-1.62,-69,-114,0,50.83,-11.40,-41.45,-21.58,2.04,24.2
1395,포티스,"1,335",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"32,802",0.27,438,15,919,206,-1,-90.27,-31,"6,575",0,99.12,0.20,-5.80,-3.81,0.01,-18.9
1396,자비스,"1,970",30,-1.50%,100,"35,990","1,990","2,015","1,955","1,960","1,970",71,"55,746","15,050","15,920","22,182",8.10,437,123,313,208,-19,-28.05,-67,-368,0,-225.11,-5.35,-52.35,-22.27,3.74,407.8
1397,이엠앤아이,"2,775",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"15,712",0.00,436,102,177,122,-25,37.93,-36,-98,0,22.35,-28.32,-72.69,-26.37,5.19,-47.1
1398,유아이엘,"2,000",10,-0.50%,500,"13,742","2,015","2,030","1,995","2,000","2,015",28,"17,592","18,697","7,647","21,785",6.36,436,"3,008","2,128",621,-127,-26.35,-109,-752,N/A,-243.48,-2.66,-6.66,-5.15,0.29,"1,339.9"
1399,한탑,"1,540",355,+29.96%,500,"6,683,190","1,395","1,540","1,375","1,540",0,"10,238","96,831","1,241,351",0,"28,270",1.04,435,773,"1,400",810,-103,-16.18,-156,-407,N/A,-32.55,-3.78,-32.96,-11.62,0.72,28.5
1400,에스아이리소스,639,0,0.00%,100,0,0,0,0,0,0,0,0,0,0,"68,076",8.95,435,134,154,19,4,4.64,12,52,0,-33.56,12.29,9.42,8.28,2.54,145.5
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1401,와토스코리아,"6,040",40,-0.66%,500,"14,255","6,020","6,070","6,000","6,040","6,050",86,"23,575","4,591","3,135","7,200",1.96,435,183,773,32,2,-0.06,15,220,200,-69.06,27.45,1.97,1.89,0.59,"1,956.8"
1402,신화콘텍,"4,285",15,-0.35%,500,"55,036","4,300","4,385","4,275","4,285","4,340",238,"52,794","4,234","10,219","10,144",5.92,435,444,893,417,6,0.16,3,248,N/A,184.10,17.28,2.34,0.29,0.80,881.8
1403,오파스넷,"3,660",10,-0.27%,500,"66,063","3,670","3,740","3,570","3,660","3,710",242,"87,745","9,519","6,038","11,860",1.14,434,"1,120",509,283,61,7.51,60,460,0,100.11,7.96,29.88,10.32,1.65,"1,082.6"
1404,EMW,"1,365",20,-1.44%,500,"592,034","1,385","1,395","1,345","1,360","1,365",810,"950,068","64,627","51,890","31,784",1.62,434,279,540,258,-80,-52.97,-59,-33,0,-698.40,-41.36,-20.72,-11.38,1.53,33.2
1405,티피씨글로벌,"3,835",50,-1.29%,500,"102,025","3,885","3,900","3,710","3,835","3,840",389,"179,467","6,059","5,465","11,277",0.64,432,793,"1,219",529,8,-6.30,20,173,0,48.33,22.17,3.82,1.56,0.65,948.0
1406,아이컴포넌트,"6,100",150,-2.40%,500,"21,870","6,300","6,300","6,040","6,100","6,110",135,"23,258","3,644",493,"7,071",8.06,431,291,465,173,17,0.26,4,260,N/A,212.42,23.46,1.38,0.83,1.34,744.1
1407,이큐셀,"3,100",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"13,781",0.91,427,376,383,233,-14,-20.27,-3,137,0,88.17,22.63,-2.80,-0.59,3.29,155.9
1408,솔루에타,"3,085",35,-1.12%,500,"31,606","3,130","3,130","3,055","3,065","3,085",97,"86,413","2,771","3,826","13,825",2.47,426,"2,263","1,953","1,391",81,-11.73,-155,-962,0,31.67,-3.21,-16.64,-8.16,1.04,751.9
1409,PN풍년,"4,250",25,+0.59%,500,"131,735","4,225","4,330","4,160","4,245","4,250",556,"179,490","8,286","1,327","10,000",4.71,425,577,491,96,5,N/A,23,135,25,N/A,31.48,N/A,N/A,0.91,710.8
1410,파커스,"3,000",25,-0.83%,500,"12,297","3,025","3,040","3,000","3,000","3,010",37,"43,046","17,713","7,357","14,049",1.67,421,783,"1,075",339,-22,-22.29,-88,-258,150,45.53,-11.63,-10.56,-7.77,0.51,"1,021.0"
1411,한솔인티큐브,"3,010",55,-1.79%,500,"48,864","3,065","3,070","3,005","3,010","3,025",148,"75,116","11,803","3,567","13,880",2.69,418,526,418,156,-55,-10.82,17,-219,30,-445.13,-13.74,6.84,4.13,1.68,277.8
1412,예림당,"1,810",15,-0.82%,500,"200,514","1,850","1,880","1,770","1,810","1,815",361,"950,456","59,479","6,458","23,034",0.89,417,"2,936","8,590","6,317","-1,742",-64.87,"-1,414","-1,520",N/A,-606.05,-1.19,-27.15,-15.53,0.37,"1,007.8"
1413,엑사이엔씨,"1,250",20,-1.57%,500,"80,269","1,270","1,285","1,245","1,250","1,255",101,"69,244","63,813","25,994","33,174",4.01,415,"2,343","1,623",925,10,-5.19,-3,-341,N/A,-68.05,-3.67,-1.38,-0.17,0.81,212.3
1414,아이톡시,"2,085",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"19,834",0.14,414,87,113,54,-1,131.11,-13,-453,0,96.44,-4.60,-24.03,-13.36,7.12,-1.9
1415,육일씨엔에쓰,"4,315",85,-1.93%,500,"24,675","4,400","4,455","4,150","4,275","4,315",107,"40,912","2,303",106,"9,570",1.60,413,764,744,583,-172,24.14,-215,-395,0,-88.25,-10.92,-81.21,-26.08,1.97,198.5
1416,국일신동,"3,720",20,+0.54%,500,"169,955","3,685","3,845","3,650","3,720","3,730",637,"80,392","21,201","2,757","11,090",2.60,413,252,523,52,-1,-11.97,1,119,30,10.68,31.26,0.20,0.18,0.87,748.9
1417,엠에프엠코리아,"1,360",5,-0.37%,100,"94,715","1,405","1,405","1,330","1,360","1,365",128,"140,490","20,942","28,608","30,272",5.17,412,982,739,485,-38,-31.61,-52,-261,0,-179.15,-5.21,-21.57,-6.87,1.09,"1,418.0"
1418,진바이오텍,"4,755",30,-0.63%,500,"26,595","4,785","4,785","4,695","4,750","4,755",126,"63,928","1,752","9,094","8,611",2.73,409,591,621,170,17,1.50,-34,-448,30,97.09,-10.61,-5.09,-5.28,0.93,735.8
