N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1295,한진칼우,"33,950",450,+1.34%,"2,500","2,636","33,200","34,350","33,200","33,700","33,750",89,"14,908",814,293,537,0.86,182,N/A,N/A,N/A,N/A,N/A,N/A,-878,N/A,N/A,-38.67,N/A,N/A,1.63,N/A
1296,KINDEX 코스닥150,"12,915",235,-1.79%,0,"3,629","13,055","13,055","12,850","12,895","12,940",46,"1,376","27,539","30,122","1,400",0.00,181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1297,KODEX 글로벌4차산업로보틱스(합성),"16,670",230,-1.36%,0,"1,512","16,690","16,765","16,500","16,665","16,670",25,"2,846",116,"6,436","1,081",0.60,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1298,미래에셋 인버스 2X 은 선물 ETN,"17,990",0,0.00%,0,0,"17,990","17,990","17,990","18,260","18,275",0,0,100,"60,000","1,000",0.00,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1299,TRUE 인버스 2X 은 선물 ETN,"17,950",0,0.00%,0,0,"17,950","17,950","17,950","18,290","18,295",0,897,568,"70,000","1,000",0.00,180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1300,신한 코스닥 150 ETN,"8,945",70,-0.78%,0,47,"9,085","9,085","8,945","8,885","8,900",0,22,"1,642","30,000","2,000",0.00,179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1301,TRUE 인버스 2X 금 선물 ETN,"17,775",0,0.00%,0,0,"17,775","17,775","17,775","17,610","17,615",0,51,106,"65,000","1,000",0.00,178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1302,삼성 인버스 2X 항셍테크 ETN(H),"17,755","1,280",+7.77%,0,"105,277","17,385","17,800","17,385","17,755","17,770","1,864","218,769",619,"30,014","1,000",0.00,178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1303,TIGER 글로벌사이버보안INDXX,"11,065",225,-1.99%,0,"249,117","11,260","11,260","10,940","11,055","11,060","2,752","302,326","42,618","54,068","1,600",9.70,177,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1304,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),"17,580",190,-1.07%,0,"5,469","17,510","17,600","17,510","17,580","17,585",95,"1,608","19,084","119,868","1,000",0.00,176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1305,미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,"8,740",0,0.00%,0,0,"8,740","8,740","8,740","8,635","8,645",0,0,278,"40,000","2,000",0.00,175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1306,대신 밀 선물 ETN(H),"17,330","1,050",+6.45%,0,"40,182","15,760","18,835","14,775","17,325","17,660",683,"28,509","1,486",709,"1,000",0.00,173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1307,메리츠 인버스 2X 은 선물 ETN(H),"17,300",0,0.00%,0,0,"17,300","17,300","17,300","17,470","17,480",0,0,100,"30,000","1,000",0.00,173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1308,QV 인버스 레버리지 은 선물 ETN(H),"17,290",0,0.00%,0,0,"17,290","17,290","17,290","17,435","17,465",0,0,100,"30,000","1,000",0.00,173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1309,KODEX 미국달러선물레버리지,"10,510",125,+1.20%,0,"90,001","10,440","10,525","10,440","10,505","10,515",944,"19,541","117,712","78,827","1,640",0.00,172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1310,삼성 인버스 2X HSCEI ETN(H),"17,115",755,+4.61%,0,"25,296","16,845","17,215","16,845","17,105","17,115",430,"16,580","1,343","30,001","1,000",0.00,171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1311,KODEX 200롱코스닥150숏선물,"10,675",50,-0.47%,0,200,"10,665","10,675","10,595","10,715","10,765",2,"20,880","29,996","30,007","1,600",0.00,171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1312,메리츠 인버스 2X 금 선물 ETN(H),"16,980",275,-1.59%,0,2,"16,980","16,980","16,980","17,020","17,030",0,0,109,"29,998","1,000",0.00,170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1313,KODEX 구리선물(H),"8,905",205,+2.36%,0,"108,406","8,795","8,930","8,730","8,895","8,900",959,"66,107","39,341","41,714","1,900",0.27,169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1314,KODEX 코스피100,"28,165",385,-1.35%,0,"6,681","28,440","28,440","28,035","28,120","28,140",54,6,"8,744","8,747",159,0.00,169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1315,ARIRANG 단기채권액티브,"106,265",5,0.00%,0,512,"106,265","106,270","106,265","106,265","106,270",187,"2,851","15,448","18,660",600,0.00,169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1316,KODEX 200가치저변동,"10,470",95,-0.90%,0,"1,291","10,490","10,490","10,425","10,450","10,470",13,"1,612","28,818","33,252","1,600",0.00,168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1317,QV 인버스 레버리지 금 선물 ETN(H),"16,680",185,-1.10%,0,16,"16,680","16,680","16,680","16,640","16,670",0,0,100,"30,000","1,000",0.00,167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1318,대신 알루미늄 선물 ETN(H),"16,630",645,+4.04%,0,"10,046","16,475","16,865","16,250","16,630","16,690",167,"8,347","18,822","140,029","1,000",0.00,166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1319,KODEX MSCI KOREA ESG유니버설,"10,965",195,-1.75%,0,125,"11,030","11,030","10,960","10,960","10,990",1,110,"20,031","33,680","1,500",0.00,164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1320,KB 천연가스 선물 ETN(H),"16,310",125,-0.76%,0,"7,847","16,190","16,690","16,115","16,235","16,275",127,"25,753","21,137","22,492","1,000",0.00,163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1321,대신 천연가스 선물 ETN(H),"16,145",260,-1.58%,0,"5,289","16,110","16,560","14,800","16,140","16,245",84,"12,278","28,037","70,825","1,000",0.00,161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1322,메리츠 인버스 2X 구리 선물 ETN(H),"16,115",0,0.00%,0,0,"16,115","16,115","16,115","15,395","15,440",0,0,100,"30,000","1,000",0.00,161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1323,QV 인버스 레버리지 구리 선물 ETN(H),"16,105",0,0.00%,0,0,"16,105","16,105","16,105","15,410","15,440",0,0,134,"30,000","1,000",0.00,161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1324,TRUE 인버스 2X 구리 선물 ETN,"16,000",515,-3.12%,0,"2,727","16,315","16,315","16,000","15,915","15,920",44,"8,096",215,"119,953","1,000",0.00,160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1325,KOSEF 코스닥150,"6,325",125,-1.94%,0,486,"6,415","6,415","6,290","6,290","6,315",3,378,"6,907","6,686","2,520",0.33,159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1326,KOSEF Fn중소형,"23,860",55,-0.23%,0,"2,459","23,690","23,890","23,690","23,825","23,850",58,"55,956","17,057","11,736",660,0.00,158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1327,KODEX 게임산업,"12,070",520,-4.13%,0,"52,746","12,525","12,525","12,045","12,045","12,065",640,"11,767","21,313","15,768","1,300",0.00,157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1328,HANARO 글로벌탄소배출권선물ICE(합성),"10,380",105,-1.00%,0,"16,140","10,210","10,395","10,210","10,380","10,395",166,"56,164","35,357","71,090","1,500",0.00,156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1329,KODEX KRX300레버리지,"15,565",530,-3.29%,0,"6,460","15,955","16,110","15,560","15,565","15,570",101,"10,867","1,545","2,482","1,000",0.00,156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1330,KODEX 보험,"6,765",70,-1.02%,0,"15,999","6,805","6,805","6,730","6,765","6,785",108,"46,351","30,680","14,770","2,300",0.01,156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1331,하나 인버스 2X 구리 선물 ETN(H),"15,420",840,-5.17%,0,6,"15,430","15,430","15,420","15,370","15,415",0,5,114,"40,000","1,000",0.00,154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1332,KINDEX KRX금현물,"10,910",160,+1.49%,0,"224,989","10,790","10,960","10,765","10,895","10,900","2,471","244,029","1,478","32,447","1,400",0.00,153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1333,KODEX S&P글로벌인프라(합성),"12,975",40,-0.31%,0,"1,932","13,045","13,130","12,835","12,900","13,010",25,"3,803","20,791","25,685","1,166",0.02,151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1334,HANARO KRX300,"16,715",270,-1.59%,0,"3,065","16,830","16,830","16,660","16,655","16,710",51,19,"18,986","14,968",900,0.34,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1335,에셋플러스 코리아플랫폼액티브,"8,810",115,-1.29%,0,"12,726","8,930","8,930","8,800","8,810","8,835",112,"11,725","12,360","13,253","1,700",1.76,150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1336,TIGER 단기선진하이일드(합성 H),"12,305",75,-0.61%,0,"1,402","12,390","12,390","12,305","12,305","12,320",18,"1,566","15,224","10,253","1,200",0.00,148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1337,KBSTAR 글로벌메타버스Moorgate,"8,920",90,-1.00%,0,"1,497","9,010","9,010","8,910","8,910","8,920",13,"2,907","3,524","14,374","1,650",0.19,147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1338,TIMEFOLIO 탄소중립액티브,"8,625",130,-1.48%,0,424,"8,695","8,715","8,620","8,620","8,635",3,"2,435","11,069","20,873","1,700",0.00,147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1339,KBSTAR 채권혼합,"61,015",155,-0.25%,0,7,"61,015","61,015","61,015","60,855","60,985",0,245,"6,001","5,993",240,0.00,146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1340,ARIRANG 200선물인버스2X,"5,045",125,+2.54%,0,"143,810","4,955","5,085","4,955","5,060","5,070",726,"87,984","28,030","26,962","2,900",1.10,146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1341,태영건설우,"11,200",150,+1.36%,500,"3,062","11,000","11,400","11,000","11,150","11,200",34,"3,919","1,275","7,269","1,302",0.50,146,N/A,N/A,N/A,N/A,N/A,N/A,-61,N/A,N/A,-183.61,N/A,N/A,0.64,N/A
1342,FOCUS ESG리더스,"10,785",0,0.00%,0,0,"10,785","10,785","10,785","10,730","10,765",0,1,"15,109","10,555","1,350",0.00,146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1343,TRUE FTSE100 ETN,"14,525",0,0.00%,0,0,"14,525","14,525","14,525","13,930","13,935",0,25,"1,299","30,000","1,000",0.00,145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1344,KODEX 기계장비,"5,500",65,+1.20%,0,"48,826","5,455","5,500","5,425","5,465","5,475",266,"89,128","33,387","31,600","2,640",0.12,145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1345,TIGER 일본니케이225,"16,010",290,-1.78%,0,528,"16,250","16,250","15,955","16,010","16,020",8,579,"15,054","60,043",900,0.00,144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1346,KBSTAR V&S셀렉트밸류채권혼합,"11,925",75,-0.62%,0,"2,164","11,945","11,945","11,915","11,920","11,925",25,"1,489","12,006","10,825","1,200",0.00,143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1347,TIGER LG그룹+펀더멘털,"9,775",90,-0.91%,0,"4,654","9,840","9,840","9,725","9,750","9,770",45,"43,084","24,057","34,187","1,460",0.07,143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1348,KODEX 미국채10년선물,"11,875",135,+1.15%,0,"4,741","11,725","11,920","11,725","11,860","11,880",56,"8,010","19,170","19,176","1,200",0.00,142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1349,SK증권우,"3,610",15,+0.42%,500,"1,497","3,620","3,620","3,610","3,605","3,610",5,"1,488",466,848,"3,913",1.22,141,N/A,N/A,N/A,N/A,N/A,N/A,103,N/A,N/A,35.05,N/A,N/A,2.52,N/A
1350,KB 인버스 천연가스 선물 ETN,"9,330",135,+1.47%,0,"6,299","9,325","9,390","9,095","9,305","9,340",58,"7,529","25,318","23,313","1,500",0.00,140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
1351,KB 인버스 천연가스 선물 ETN,"9,300",105,+1.14%,0,"6,309","9,325","9,390","9,095","9,305","9,340",58,"7,529","25,318","23,313","1,500",0.00,140,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1352,TIGER 글로벌자원생산기업(합성 H),"16,390",60,+0.37%,0,"14,502","16,330","16,390","16,330","16,335","16,390",237,"7,525","28,794","17,949",850,0.00,139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1353,삼성 인버스 항셍테크 ETN(H),"13,930",500,+3.72%,0,2,"13,940","13,940","13,930","13,940","13,960",0,"6,001",100,"30,001","1,000",0.00,139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1354,신한 인버스 2X 미국달러 선물 ETN,"6,960",70,-1.00%,0,8,"7,005","7,005","6,960","6,955","6,965",0,2,"3,084","19,994","2,000",0.00,139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1355,KBSTAR 5대그룹주,"6,910",150,-2.12%,0,"4,767","7,015","7,015","6,910","6,905","6,920",33,715,"10,460","27,508","2,000",0.00,138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1356,삼양사우,"37,250",550,-1.46%,"5,000",32,"37,800","37,800","37,250","37,200","37,400",1,543,158,497,370,6.36,138,N/A,N/A,N/A,N/A,N/A,N/A,"4,621",N/A,N/A,8.06,N/A,N/A,0.29,N/A
1357,TIGER 유로스탁스배당30,"11,465",325,-2.76%,0,"15,082","11,460","11,520","11,145","11,505","11,510",170,"9,373",706,316,"1,200",0.00,138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1358,KINDEX 일본Nikkei225(H),"17,100",400,-2.29%,0,38,"17,295","17,295","17,000","17,010","17,085",0,199,"17,457","24,997",800,0.00,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1359,KODEX 200exTOP,"12,410",155,-1.23%,0,5,"12,410","12,410","12,410","12,400","12,435",0,0,"15,000","14,995","1,100",0.00,137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1360,메리츠 대표 농산물 선물 ETN(H),"13,645",360,+2.71%,0,"3,730","13,310","13,715","13,310","13,640","13,650",50,853,"6,903","50,000","1,000",0.00,136,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1361,삼성 인버스 2X 은 선물 ETN(H),"1,340",5,+0.37%,0,"5,047","1,350","1,350","1,325","1,340","1,345",6,"43,333","88,329","86,321","10,000",0.00,134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1362,KODEX 3대농산물선물(H),"15,370",655,+4.45%,0,"93,817","15,195","15,695","15,020","15,370","15,380","1,443","58,852","2,658","21,491",870,0.00,134,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1363,메리츠 인버스 2X KRX300 선물 ETN,"13,150",305,+2.37%,0,113,"13,030","13,215","13,010","13,180","13,215",1,"8,017",100,"250,000","1,000",0.00,132,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1364,TIGER MSCI KOREA ESG유니버설,"10,950",220,-1.97%,0,40,"10,950","10,950","10,950","10,975","11,005",0,44,"14,961","12,000","1,200",0.00,131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1365,KINDEX 밸류대형,"9,345",105,-1.11%,0,22,"9,390","9,390","9,310","9,325","9,350",0,66,"20,009","19,979","1,400",0.00,131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1366,삼성 인버스 HSCEI ETN(H),"13,060",0,0.00%,0,0,"13,060","13,060","13,060","13,385","13,395",0,101,100,"30,000","1,000",0.00,131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1367,SOL 유럽탄소배출권선물S&P(H),"10,755",205,-1.87%,0,"25,982","10,845","10,845","10,300","10,745","10,750",280,"78,490","4,838","14,363","1,200",0.11,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1368,KB 레버리지 나스닥 100 ETN,"12,905",555,-4.12%,0,"17,092","13,160","13,220","12,620","12,880","12,905",218,"6,285","50,066","50,466","1,000",0.00,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1369,ARIRANG 코스피50,"25,300",480,-1.86%,0,"3,581","25,745","25,745","25,235","25,235","25,290",92,"1,568","10,989","7,975",510,1.01,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1370,대덕1우,"10,600",400,-3.64%,500,"5,552","11,000","11,000","10,600","10,700","10,800",59,"31,733","12,089","6,033","1,212",0.04,128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1371,KODEX 코스닥150롱코스피200숏선물,"8,565",5,-0.06%,0,23,"8,620","8,620","8,565","8,550","8,590",0,42,"30,201","30,179","1,500",0.00,128,N/A,N/A,N/A,N/A,N/A,N/A,739,N/A,N/A,14.34,N/A,N/A,0.61,N/A
1372,메리츠 인버스 2X 국채30년 ETN,"12,715",5,+0.04%,0,2,"12,715","12,715","12,715","12,730","12,740",0,650,"2,414","80,000","1,000",0.00,127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1373,KODEX 미국달러선물인버스2X,"8,455",95,-1.11%,0,"149,482","8,495","8,500","8,435","8,445","8,450","1,264","52,269","116,213","79,490","1,500",0.00,127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1374,ARIRANG 200선물레버리지,"36,120","1,180",-3.16%,0,"12,235","36,850","36,850","35,845","35,970","36,010",440,"4,217","10,962","14,987",350,0.79,126,N/A,N/A,N/A,N/A,N/A,N/A,652,N/A,N/A,5.39,N/A,N/A,0.18,N/A
1375,넥센우,"3,510",50,-1.40%,500,"5,585","3,530","3,560","3,460","3,475","3,505",19,"6,302","3,907",521,"3,601",17.53,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1376,KINDEX 국고채10년,"92,540",160,+0.17%,0,"5,217","92,540","92,540","92,365","92,525","92,540",482,78,"11,732","13,920",135,0.00,125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1377,신한 인버스 콩 선물 ETN(H),"6,225",95,+1.55%,0,"2,259","6,245","6,245","6,165","6,195","6,225",14,"5,108","58,912","64,766","2,000",0.00,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1378,KINDEX 미국IT인터넷S&P(합성 H),"15,540",660,-4.07%,0,"1,897","15,645","15,695","15,295","15,535","15,540",29,648,311,"8,871",800,0.00,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1379,KODEX 미국스마트모빌리티S&P,"7,755",290,-3.60%,0,"6,812","7,875","7,875","7,640","7,735","7,745",52,"3,816",873,"66,495","1,600",0.03,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1380,파워 코스피100,"28,190",325,-1.14%,0,37,"28,455","28,455","28,100","28,180","28,190",1,158,"4,025","4,103",440,0.00,124,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1381,KB FnGuide 언택트 ETN,"12,340",295,-2.33%,0,7,"12,585","12,585","12,340","12,290","12,355",0,3,"2,033","49,994","1,000",0.00,123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1382,ARIRANG 고배당주채권혼합,"11,185",5,-0.04%,0,"1,341","11,490","11,490","11,135","11,170","11,180",14,"8,895","10,956","20,826","1,100",0.00,123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1383,HANARO Fn5G산업,"12,910",110,-0.84%,0,158,"12,855","12,910","12,790","12,870","12,900",2,528,"19,150","25,868",950,0.00,123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1384,KODEX 미국S&P산업재(합성),"21,020",125,-0.59%,0,"6,163","21,260","21,260","20,850","21,010","21,105",129,"1,036","6,134","6,066",574,0.00,121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1385,신한 인버스 금 선물 ETN(H),"6,030",70,-1.15%,0,561,"6,055","6,055","6,030","6,055","6,060",3,"2,203","10,584","59,939","2,000",0.00,121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1386,신한 레버리지 Russell 2000 ETN,"12,055",545,-4.33%,0,"1,951","12,335","12,335","11,890","12,005","12,030",23,979,"9,360","8,820","1,000",0.00,121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1387,TIGER 배당성장,"18,255",80,-0.44%,0,"16,409","18,340","18,340","18,130","18,190","18,240",299,497,"19,589","13,069",660,0.04,120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1388,KB 레버리지 구리 선물 ETN(H),"24,015","1,160",+5.08%,0,67,"23,340","24,015","23,120","23,930","23,965",1,5,727,"49,947",500,0.00,120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1389,TIGER 우량가치,"11,700",45,+0.39%,0,"1,456","11,650","11,700","11,600","11,655","11,685",17,"3,538","23,805","19,279","1,020",0.00,119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1390,신한 인버스 옥수수 선물 ETN(H),"5,945",180,-2.94%,0,"17,262","6,110","6,110","5,895","5,920","5,955",102,"21,169","62,128","55,820","2,000",0.00,119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1391,SOL KRX300,"16,985",160,-0.93%,0,382,"17,155","17,155","16,960","16,955","16,975",6,2,"29,960","30,018",700,0.00,119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
